siteID,ensemble,time,air_temperature,air_pressure,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,surface_downwelling_longwave_flux_in_air,precipitation_flux,cloud_area_fraction,wind_speed
BART,15,2021-04-27T12:00:00Z,285.0055847,95883.91406,0.96346736,0.008722617,22,360,0,1,2.23881793
BART,15,2021-04-27T18:00:00Z,297.9809265,95547.99219,0.557000399,0.011448731,629,352,0,0.620000005,4.291659355
BART,15,2021-04-28T00:00:00Z,291.4055786,95562.39844,0.909318626,0.01249956,386,366.1906738,7.41E-05,0.709999979,1.831571579
BART,15,2021-04-28T06:00:00Z,289.0762634,95566.35938,0.959126353,0.011366915,0,341.1906738,0,0.910000026,1.887274623
BART,15,2021-04-28T12:00:00Z,293.1190491,95618.67188,0.854183912,0.013063182,58,338,4.63E-06,0.289999992,2.381245136
BART,15,2021-04-28T18:00:00Z,300.9381409,95431.35156,0.470594585,0.011534857,743,355,0,0.25,5.896394253
BART,15,2021-04-29T00:00:00Z,294.2229614,95266.54688,0.745256603,0.01224003,426,366,0,0.029999999,2.800186634
BART,15,2021-04-29T06:00:00Z,289.5229492,95057.67188,0.966577172,0.011853028,0,344.0558472,4.63E-06,0.439999998,2.366176844
BART,15,2021-04-29T12:00:00Z,292.8232727,94933,0.808083057,0.012214787,51,338,4.63E-06,0.769999981,4.244327545
BART,15,2021-04-29T18:00:00Z,295.2000122,94690.61719,0.610647976,0.010702479,667,355,2.78E-05,0.720000029,10.66328621
BART,15,2021-04-30T00:00:00Z,287.6462097,94773.10156,0.610368133,0.006634548,158,363,4.17E-05,0.889999986,8.764483452
BART,15,2021-04-30T06:00:00Z,277.438446,95490.75,0.778624415,0.004219543,0,291,0,0.379999995,5.199960232
BART,15,2021-04-30T12:00:00Z,276.3000183,96085.60156,0.638000011,0.003169406,65,259.3269653,0,0.519999981,3.960659027
BART,15,2021-04-30T18:00:00Z,285.0461731,96276.5,0.317457527,0.002859841,747,248.461792,0,0.800000012,2.878203869
BART,15,2021-05-01T00:00:00Z,278.8000183,96375.875,0.529609799,0.003124709,441,254,0,0.349999994,1.881450891
BART,15,2021-05-01T06:00:00Z,276.2406921,96408.41406,0.699512959,0.00344943,0,256.1356812,0,0.980000019,1.380737782
BART,15,2021-05-01T12:00:00Z,278.8540955,96371.29688,0.595057428,0.003525056,30,282,0,1,2.02734375
BART,16,2021-04-15T12:00:00Z,278.1619873,94933.67969,0.957069993,0.005491778,NaN,NaN,NaN,NaN,2.150324106
BART,16,2021-04-15T18:00:00Z,282.604187,94734.96094,0.547678232,0.004265098,369,316,4.63E-06,1,3.239784479
BART,16,2021-04-16T00:00:00Z,276.0807495,94654.50781,0.934195757,0.004642576,130,326,1.25E-04,1,3.084762335
BART,16,2021-04-16T06:00:00Z,272.8825378,94464.15625,0.97419405,0.00385416,0,312,2.41E-04,1,3.047052383
BART,16,2021-04-16T12:00:00Z,273.024231,94308.42969,0.983152747,0.003936554,6,311,3.38E-04,1,5.460141182
BART,16,2021-04-16T18:00:00Z,273.8770447,94306.66406,0.982748091,0.004186218,110,316,3.06E-04,1,4.138257027
BART,16,2021-04-17T00:00:00Z,273.4308777,94268.05469,0.989966035,0.004084585,71,317,2.36E-04,1,2.960463524
BART,16,2021-04-17T06:00:00Z,273.3382263,94192.3125,0.991978467,0.004068745,0,316,2.69E-04,1,2.488572598
BART,16,2021-04-17T12:00:00Z,273.9718933,94371.55469,0.994567513,0.004262905,9,314,9.26E-05,0.99000001,2.567620277
BART,16,2021-04-17T18:00:00Z,277.5000305,94518.33594,0.92773211,0.005104013,269,316,5.56E-05,0.99000001,2.777848482
BART,16,2021-04-18T00:00:00Z,274.5072021,94690.21094,0.948369265,0.004210091,270,287,3.24E-05,0.920000017,0.925442338
BART,16,2021-04-18T06:00:00Z,272.4062805,94692.47656,0.976079047,0.003720606,0,267,0,0.639999986,1.987524152
BART,16,2021-04-18T12:00:00Z,274.8000183,94740.21094,0.961942673,0.004359015,46,235.3246918,0,0.159999996,2.212689877
BART,16,2021-04-18T18:00:00Z,278.4427185,94803.24219,0.876910627,0.005137039,430,302,4.63E-06,0.730000019,1.906572104
BART,16,2021-04-19T00:00:00Z,276.4161377,94883.11719,0.922876954,0.004685268,192,322,4.63E-06,0.99000001,1.317121983
BART,16,2021-04-19T06:00:00Z,275.4213562,94912.96875,0.903694451,0.004272844,0,314,0,1,0.8652969
BART,16,2021-04-19T12:00:00Z,277.014679,95023.04688,0.877080619,0.004637675,16,311,0,1,0.650732219
BART,16,2021-04-19T18:00:00Z,282,94917.83594,0.72648102,0.005425114,440,312,1.39E-05,0.939999998,1.011224985
BART,16,2021-04-20T00:00:00Z,276.9298706,94918.32031,0.922736108,0.004856059,202,306,4.17E-05,0.99000001,1.134807229
BART,16,2021-04-20T06:00:00Z,274.8999939,94808.53906,0.948577046,0.004326107,0,278,0,1,0.522946119
BART,16,2021-04-20T12:00:00Z,279,94731.64063,0.874613822,0.005330143,49,265,0,0.680000007,1.049818277
BART,16,2021-04-20T18:00:00Z,283.3001099,94431.49219,0.718148053,0.005884434,649,274,5.09E-05,0.569999993,4.464426041
BART,16,2021-04-21T00:00:00Z,276.9049683,94408.46094,0.919591725,0.004857131,214,305,1.53E-04,1,3.574188709
BART,16,2021-04-21T06:00:00Z,271.9232483,94596.46875,0.937558949,0.003452633,0,234,0,0.439999998,3.715195417
BART,16,2021-04-21T12:00:00Z,273.3999939,94852,0.814602911,0.003331364,50,221,0,0.270000011,3.37641716
BART,16,2021-04-21T18:00:00Z,279.6000061,95014.74219,0.533495784,0.003374676,619,260,0,0.379999995,3.751410007
BART,16,2021-04-22T00:00:00Z,273.8020935,95130.70313,0.681966782,0.002861983,390,248,0,0.340000004,1.817844033
BART,16,2021-04-22T06:00:00Z,271.2637634,95223.59375,0.720000505,0.002507922,0,223,0,0.370000005,1.185181141
BART,16,2021-04-22T12:00:00Z,276.0077515,95162.27344,0.57447809,0.002821921,36,251.1356812,0,0.970000029,1.939275384
BART,16,2021-04-22T18:00:00Z,280.5384216,94793.45313,0.583375454,0.003946165,520,292.8209229,2.31E-05,0.949999988,3.747075558
BART,16,2021-04-23T00:00:00Z,274.8000183,94607.49219,0.906098008,0.004111099,255,298,5.56E-05,0.959999979,0.355070144
BART,16,2021-04-23T06:00:00Z,271.2135925,94471.4375,0.97374481,0.003408012,0,286,7.87E-05,0.879999995,2.561112404
BART,16,2021-04-23T12:00:00Z,271.7450256,94964.89063,0.888960779,0.003218152,30,281.3253784,1.85E-04,0.810000002,6.17932415
BART,16,2021-04-23T18:00:00Z,275.4223328,95389.53906,0.681694269,0.003205228,700,241,9.26E-06,0.370000005,5.272186756
BART,16,2021-04-24T00:00:00Z,274.2000122,95649.92969,0.879190266,0.003778483,326,271.0823059,9.26E-06,0.75999999,3.411005974
BART,16,2021-04-24T06:00:00Z,269.8000183,95769.78125,0.903092146,0.002806525,0,230,0,0.460000008,2.895223141
BART,16,2021-04-24T12:00:00Z,273.2911072,95954.97656,0.640001595,0.002565715,58,209.2474976,0,0,4.085867882
BART,16,2021-04-24T18:00:00Z,278.931366,96039.23438,0.516000032,0.00308293,782,223,0,0.029999999,5.48002243
BART,16,2021-04-25T00:00:00Z,273.2994995,96301.71094,0.791741133,0.003165675,449,230,0,0,2.101779938
BART,16,2021-04-25T06:00:00Z,270.7626648,96410.05469,0.78690201,0.002609021,0,218.5738525,0,0,0.986044168
BART,16,2021-04-25T12:00:00Z,277.4021912,96519.02344,0.542999983,0.002901583,47,219,0,0.340000004,0.310184181
BART,16,2021-04-25T18:00:00Z,285.3338318,96349.98438,0.345112413,0.003166634,695,250,0,0.899999976,2.317193747
BART,16,2021-04-26T00:00:00Z,277.9750671,96166.71875,0.694470763,0.003879131,341,281,0,1,2.273749113
BART,16,2021-04-26T06:00:00Z,275.1734924,95931.26563,0.831757605,0.003821759,0,294.4830322,0,1,1.846886873
BART,16,2021-04-26T12:00:00Z,275.0761108,95628.67969,0.969585776,0.004439844,12,312.3483276,5.09E-05,1,2.805680037
BART,16,2021-04-26T18:00:00Z,273.6640625,95037.97656,0.993385553,0.004134767,74,319.3253784,5.97E-04,1,3.637092113
BART,16,2021-04-27T00:00:00Z,274.9187927,94437.83594,0.997564614,0.004574213,23,319.460083,2.87E-04,1,3.033020496
BART,16,2021-04-27T06:00:00Z,275.0331421,94316.54688,0.997965932,0.004619676,0,323,2.78E-05,1,2.196577787
BART,16,2021-04-27T12:00:00Z,277.1236572,94604.72656,0.993583381,0.005319702,37,311,4.63E-06,0.899999976,2.909852743
BART,16,2021-04-27T18:00:00Z,281.6684265,94855.89844,0.900113881,0.006581536,467,311.539917,4.63E-06,0.639999986,2.611805439
BART,16,2021-04-28T00:00:00Z,278.2000122,95023.96094,0.946222305,0.005438586,427,269,0,0.119999997,1.413833141
BART,16,2021-04-28T06:00:00Z,276.3764648,95134.55469,0.935283184,0.004722551,0,261,0,0.589999974,0.995829523
BART,16,2021-04-28T12:00:00Z,281.1156921,95186.72656,0.902466893,0.006332657,36,283,0,1,1.472399235
BART,16,2021-04-28T18:00:00Z,288.3852234,95091.46094,0.776764452,0.008837275,382,338,0,0.899999976,2.960858583
BART,16,2021-04-29T00:00:00Z,283.1133118,95126.76563,0.988691032,0.007952059,26,359,1.02E-04,1,1.243067503
BART,16,2021-04-29T06:00:00Z,280.3439331,95348.08594,0.979425907,0.006509705,0,318,9.26E-06,0.689999998,1.835281253
BART,16,2021-04-29T12:00:00Z,283.8900452,95683.28906,0.90463376,0.007617173,56,273,0,0.379999995,2.027826786
BART,16,2021-04-29T18:00:00Z,294.0056458,95851.07031,0.464363068,0.00745791,749,297,0,0.600000024,1.176400781
BART,16,2021-04-30T00:00:00Z,287.4656677,95906.42969,0.678034306,0.007200878,415,331.9276733,0,0.370000005,1.630536199
BART,16,2021-04-30T06:00:00Z,283.7693481,95875,0.72506249,0.006038392,0,363.1921997,0,0.980000019,1.905246735
BART,16,2021-04-30T12:00:00Z,282.9460144,95927.11719,0.925999999,0.00730047,21,337,1.85E-04,0.899999976,1.861041665
BART,16,2021-04-30T18:00:00Z,287.6078796,95626.05469,0.942170918,0.010146214,322,356,5.56E-05,0.99000001,2.511515141
BART,16,2021-05-01T00:00:00Z,285.3103333,95400.36719,0.673806369,0.006246155,304,320,1.39E-05,0.970000029,2.967643499
BART,16,2021-05-01T06:00:00Z,280.0670166,95373.40625,0.792469621,0.005162501,0,284,0,0.680000007,2.003122568
BART,16,2021-05-01T12:00:00Z,284.9918518,95179.39844,0.670738995,0.006102167,44,286,0,0.589999974,3.546728611
BART,16,2021-04-15T12:00:00Z,278.1619873,94933.67969,0.957069993,0.005491778,NaN,NaN,NaN,NaN,2.150324106
BART,16,2021-04-15T18:00:00Z,282.604187,94734.96094,0.547678232,0.004265098,369,316,4.63E-06,1,3.239784479
BART,16,2021-04-16T00:00:00Z,276.0807495,94654.50781,0.934195757,0.004642576,130,326,1.25E-04,1,3.084762335
BART,16,2021-04-16T06:00:00Z,272.8825378,94464.15625,0.97419405,0.00385416,0,312,2.41E-04,1,3.047052383
BART,16,2021-04-16T12:00:00Z,273.024231,94308.42969,0.983152747,0.003936554,6,311,3.38E-04,1,5.460141182
BART,16,2021-04-16T18:00:00Z,273.8770447,94306.66406,0.982748091,0.004186218,110,316,3.06E-04,1,4.138257027
BART,16,2021-04-17T00:00:00Z,273.4308777,94268.05469,0.989966035,0.004084585,71,317,2.36E-04,1,2.960463524
BART,16,2021-04-17T06:00:00Z,273.3382263,94192.3125,0.991978467,0.004068745,0,316,2.69E-04,1,2.488572598
BART,16,2021-04-17T12:00:00Z,273.9718933,94371.55469,0.994567513,0.004262905,9,314,9.26E-05,0.99000001,2.567620277
BART,16,2021-04-17T18:00:00Z,277.5000305,94518.33594,0.92773211,0.005104013,269,316,5.56E-05,0.99000001,2.777848482
BART,16,2021-04-18T00:00:00Z,274.5072021,94690.21094,0.948369265,0.004210091,270,287,3.24E-05,0.920000017,0.925442338
BART,16,2021-04-18T06:00:00Z,272.4062805,94692.47656,0.976079047,0.003720606,0,267,0,0.639999986,1.987524152
BART,16,2021-04-18T12:00:00Z,274.8000183,94740.21094,0.961942673,0.004359015,46,235.3246918,0,0.159999996,2.212689877
BART,16,2021-04-18T18:00:00Z,278.4427185,94803.24219,0.876910627,0.005137039,430,302,4.63E-06,0.730000019,1.906572104
BART,16,2021-04-19T00:00:00Z,276.4161377,94883.11719,0.922876954,0.004685268,192,322,4.63E-06,0.99000001,1.317121983
BART,16,2021-04-19T06:00:00Z,275.4213562,94912.96875,0.903694451,0.004272844,0,314,0,1,0.8652969
BART,16,2021-04-19T12:00:00Z,277.014679,95023.04688,0.877080619,0.004637675,16,311,0,1,0.650732219
BART,16,2021-04-19T18:00:00Z,282,94917.83594,0.72648102,0.005425114,440,312,1.39E-05,0.939999998,1.011224985
BART,16,2021-04-20T00:00:00Z,276.9298706,94918.32031,0.922736108,0.004856059,202,306,4.17E-05,0.99000001,1.134807229
BART,16,2021-04-20T06:00:00Z,274.8999939,94808.53906,0.948577046,0.004326107,0,278,0,1,0.522946119
BART,16,2021-04-20T12:00:00Z,279,94731.64063,0.874613822,0.005330143,49,265,0,0.680000007,1.049818277
BART,16,2021-04-20T18:00:00Z,283.3001099,94431.49219,0.718148053,0.005884434,649,274,5.09E-05,0.569999993,4.464426041
BART,16,2021-04-21T00:00:00Z,276.9049683,94408.46094,0.919591725,0.004857131,214,305,1.53E-04,1,3.574188709
BART,16,2021-04-21T06:00:00Z,271.9232483,94596.46875,0.937558949,0.003452633,0,234,0,0.439999998,3.715195417
BART,16,2021-04-21T12:00:00Z,273.3999939,94852,0.814602911,0.003331364,50,221,0,0.270000011,3.37641716
BART,16,2021-04-21T18:00:00Z,279.6000061,95014.74219,0.533495784,0.003374676,619,260,0,0.379999995,3.751410007
BART,16,2021-04-22T00:00:00Z,273.8020935,95130.70313,0.681966782,0.002861983,390,248,0,0.340000004,1.817844033
BART,16,2021-04-22T06:00:00Z,271.2637634,95223.59375,0.720000505,0.002507922,0,223,0,0.370000005,1.185181141
BART,16,2021-04-22T12:00:00Z,276.0077515,95162.27344,0.57447809,0.002821921,36,251.1356812,0,0.970000029,1.939275384
BART,16,2021-04-22T18:00:00Z,280.5384216,94793.45313,0.583375454,0.003946165,520,292.8209229,2.31E-05,0.949999988,3.747075558
BART,16,2021-04-23T00:00:00Z,274.8000183,94607.49219,0.906098008,0.004111099,255,298,5.56E-05,0.959999979,0.355070144
BART,16,2021-04-23T06:00:00Z,271.2135925,94471.4375,0.97374481,0.003408012,0,286,7.87E-05,0.879999995,2.561112404
BART,16,2021-04-23T12:00:00Z,271.7450256,94964.89063,0.888960779,0.003218152,30,281.3253784,1.85E-04,0.810000002,6.17932415
BART,16,2021-04-23T18:00:00Z,275.4223328,95389.53906,0.681694269,0.003205228,700,241,9.26E-06,0.370000005,5.272186756
BART,16,2021-04-24T00:00:00Z,274.2000122,95649.92969,0.879190266,0.003778483,326,271.0823059,9.26E-06,0.75999999,3.411005974
BART,16,2021-04-24T06:00:00Z,269.8000183,95769.78125,0.903092146,0.002806525,0,230,0,0.460000008,2.895223141
BART,16,2021-04-24T12:00:00Z,273.2911072,95954.97656,0.640001595,0.002565715,58,209.2474976,0,0,4.085867882
BART,16,2021-04-24T18:00:00Z,278.931366,96039.23438,0.516000032,0.00308293,782,223,0,0.029999999,5.48002243
BART,16,2021-04-25T00:00:00Z,273.2994995,96301.71094,0.791741133,0.003165675,449,230,0,0,2.101779938
BART,16,2021-04-25T06:00:00Z,270.7626648,96410.05469,0.78690201,0.002609021,0,218.5738525,0,0,0.986044168
BART,16,2021-04-25T12:00:00Z,277.4021912,96519.02344,0.542999983,0.002901583,47,219,0,0.340000004,0.310184181
BART,16,2021-04-25T18:00:00Z,285.3338318,96349.98438,0.345112413,0.003166634,695,250,0,0.899999976,2.317193747
BART,16,2021-04-26T00:00:00Z,277.9750671,96166.71875,0.694470763,0.003879131,341,281,0,1,2.273749113
BART,16,2021-04-26T06:00:00Z,275.1734924,95931.26563,0.831757605,0.003821759,0,294.4830322,0,1,1.846886873
BART,16,2021-04-26T12:00:00Z,275.0761108,95628.67969,0.969585776,0.004439844,12,312.3483276,5.09E-05,1,2.805680037
BART,16,2021-04-26T18:00:00Z,273.6640625,95037.97656,0.993385553,0.004134767,74,319.3253784,5.97E-04,1,3.637092113
BART,16,2021-04-27T00:00:00Z,274.9187927,94437.83594,0.997564614,0.004574213,23,319.460083,2.87E-04,1,3.033020496
BART,16,2021-04-27T06:00:00Z,275.0331421,94316.54688,0.997965932,0.004619676,0,323,2.78E-05,1,2.196577787
BART,16,2021-04-27T12:00:00Z,277.1236572,94604.72656,0.993583381,0.005319702,37,311,4.63E-06,0.899999976,2.909852743
BART,16,2021-04-27T18:00:00Z,281.6684265,94855.89844,0.900113881,0.006581536,467,311.539917,4.63E-06,0.639999986,2.611805439
BART,16,2021-04-28T00:00:00Z,278.2000122,95023.96094,0.946222305,0.005438586,427,269,0,0.119999997,1.413833141
BART,16,2021-04-28T06:00:00Z,276.3764648,95134.55469,0.935283184,0.004722551,0,261,0,0.589999974,0.995829523
BART,16,2021-04-28T12:00:00Z,281.1156921,95186.72656,0.902466893,0.006332657,36,283,0,1,1.472399235
BART,16,2021-04-28T18:00:00Z,288.3852234,95091.46094,0.776764452,0.008837275,382,338,0,0.899999976,2.960858583
BART,16,2021-04-29T00:00:00Z,283.1133118,95126.76563,0.988691032,0.007952059,26,359,1.02E-04,1,1.243067503
BART,16,2021-04-29T06:00:00Z,280.3439331,95348.08594,0.979425907,0.006509705,0,318,9.26E-06,0.689999998,1.835281253
BART,16,2021-04-29T12:00:00Z,283.8900452,95683.28906,0.90463376,0.007617173,56,273,0,0.379999995,2.027826786
BART,16,2021-04-29T18:00:00Z,294.0056458,95851.07031,0.464363068,0.00745791,749,297,0,0.600000024,1.176400781
BART,16,2021-04-30T00:00:00Z,287.4656677,95906.42969,0.678034306,0.007200878,415,331.9276733,0,0.370000005,1.630536199
BART,16,2021-04-30T06:00:00Z,283.7693481,95875,0.72506249,0.006038392,0,363.1921997,0,0.980000019,1.905246735
BART,16,2021-04-30T12:00:00Z,282.9460144,95927.11719,0.925999999,0.00730047,21,337,1.85E-04,0.899999976,1.861041665
BART,16,2021-04-30T18:00:00Z,287.6078796,95626.05469,0.942170918,0.010146214,322,356,5.56E-05,0.99000001,2.511515141
BART,16,2021-05-01T00:00:00Z,285.3103333,95400.36719,0.673806369,0.006246155,304,320,1.39E-05,0.970000029,2.967643499
BART,16,2021-05-01T06:00:00Z,280.0670166,95373.40625,0.792469621,0.005162501,0,284,0,0.680000007,2.003122568
BART,16,2021-05-01T12:00:00Z,284.9918518,95179.39844,0.670738995,0.006102167,44,286,0,0.589999974,3.546728611
BART,17,2021-04-15T12:00:00Z,278.0617676,94896.875,0.923000038,0.005260718,NaN,NaN,NaN,NaN,2.360453367
BART,17,2021-04-15T18:00:00Z,281.5947266,94712.85938,0.574481487,0.004179848,470,298,0,0.910000026,3.751475096
BART,17,2021-04-16T00:00:00Z,275.3790283,94628.39844,0.929176569,0.004393593,78,323.0219727,1.02E-04,1,3.187224388
BART,17,2021-04-16T06:00:00Z,272.8999939,94410.39063,0.968846381,0.003840025,0,309,2.08E-04,1,2.687652111
BART,17,2021-04-16T12:00:00Z,272.7573853,94094.5625,0.979108572,0.003853564,9,309,3.89E-04,1,4.679241657
BART,17,2021-04-16T18:00:00Z,273.2545471,94013.55469,0.987045646,0.004031593,237,310,3.70E-04,1,5.235850811
BART,17,2021-04-17T00:00:00Z,272.5885925,94020.57813,0.987276793,0.003841214,140,310,1.81E-04,1,4.034771919
BART,17,2021-04-17T06:00:00Z,273.0641479,94086.26563,0.992386997,0.003994615,0,310,1.34E-04,1,2.962617397
BART,17,2021-04-17T12:00:00Z,273.5887146,94321.42969,0.98827225,0.004122189,17,299,5.09E-05,0.99000001,2.325027943
BART,17,2021-04-17T18:00:00Z,277.2000427,94367.52344,0.965034425,0.005207345,397,305,9.26E-06,0.850000024,2.289245844
BART,17,2021-04-18T00:00:00Z,275.3178406,94472.78125,0.985266924,0.004646896,205,312,1.39E-05,0.959999979,1.693566322
BART,17,2021-04-18T06:00:00Z,274.4257507,94383.30469,0.993442178,0.004399232,0,319,4.63E-06,0.99000001,0.9071154
BART,17,2021-04-18T12:00:00Z,274.9617615,94408.77344,0.991999805,0.004564072,10,317,4.63E-06,1,0.249002621
BART,17,2021-04-18T18:00:00Z,276.7000122,94434.8125,0.969405055,0.005046018,134,325,1.39E-05,1,0.881997764
BART,17,2021-04-19T00:00:00Z,275.2654724,94470.61719,0.980413735,0.004606766,116,318,2.78E-05,1,1.29485631
BART,17,2021-04-19T06:00:00Z,274.1782227,94488.60938,0.981211543,0.004263333,0,309,0,0.980000019,1.138997316
BART,17,2021-04-19T12:00:00Z,274.7000122,94618.375,0.982821822,0.004427721,11,305,4.63E-06,0.980000019,1.368401766
BART,17,2021-04-19T18:00:00Z,278.7596741,94716.51563,0.859431922,0.005151416,314,318,1.85E-05,1,1.618383884
BART,17,2021-04-20T00:00:00Z,275.0654297,94997.26563,0.95605433,0.004403521,211,290,3.70E-05,0.829999983,1.477938533
BART,17,2021-04-20T06:00:00Z,272.8000183,95147.99219,0.936180472,0.003654698,0,236.2703857,0,0,1.093402743
BART,17,2021-04-20T12:00:00Z,277.6077576,95273.15625,0.865999997,0.004761436,51,234,0,0.01,1.293835521
BART,17,2021-04-20T18:00:00Z,284.4057312,95073.89063,0.690236151,0.00604726,670,270,9.26E-06,0.699999988,4.763124943
BART,17,2021-04-21T00:00:00Z,278.9295959,94834.58594,0.87708807,0.005313407,349,288,3.24E-05,0.959999979,2.929433107
BART,17,2021-04-21T06:00:00Z,276.4212341,94637.82813,0.957974613,0.004878385,0,281.5948486,2.78E-05,0.660000026,2.331657171
BART,17,2021-04-21T12:00:00Z,275.7850342,94620.38281,0.937129498,0.004561902,20,324,1.94E-04,1,2.807240963
BART,17,2021-04-21T18:00:00Z,279.4154968,94609.05469,0.598326385,0.00375383,595,275,4.17E-05,0.639999986,6.399576187
BART,17,2021-04-22T00:00:00Z,274.1384277,94784.45313,0.638993323,0.002757305,389,248,4.17E-05,0.430000007,4.813412189
BART,17,2021-04-22T06:00:00Z,270.4980774,94972.125,0.799790621,0.002639694,0,214,0,0,2.472180128
BART,17,2021-04-22T12:00:00Z,274.7653809,94998.11719,0.635673523,0.002863002,55,216.2703857,0,0.189999998,2.254440069
BART,17,2021-04-22T18:00:00Z,279.5372925,94979.58594,0.388701349,0.002447695,691,253,9.26E-06,0.769999981,6.907987118
BART,17,2021-04-23T00:00:00Z,273.8988953,95381.82813,0.545086443,0.002296722,433,229,4.63E-06,0.159999996,2.824733973
BART,17,2021-04-23T06:00:00Z,270.5152283,95870.0625,0.779695034,0.002552376,0,213,0,0,1.692635536
BART,17,2021-04-23T12:00:00Z,277.4899292,96114.92969,0.461247027,0.00248973,58,210,0,0,0.779919326
BART,17,2021-04-23T18:00:00Z,282.8045349,95935,0.321976691,0.002506942,740,237,0,0.550000012,5.779351234
BART,17,2021-04-24T00:00:00Z,276.2834778,95453.39063,0.72530973,0.003623758,344,289.2703857,1.39E-05,0.970000029,3.364631176
BART,17,2021-04-24T06:00:00Z,276.5014648,94759.3125,0.955111921,0.004885197,0,321,1.85E-04,1,3.495051861
BART,17,2021-04-24T12:00:00Z,282,94268.11719,0.974319637,0.007334508,1,346,5.05E-04,1,5.871017933
BART,17,2021-04-24T18:00:00Z,278.1022034,94973.24219,0.684935391,0.003908516,462,302,1.85E-05,0.610000014,5.244553566
BART,17,2021-04-25T00:00:00Z,274.1277161,95589.46094,0.667685747,0.002854818,336,262.5948486,9.26E-06,0.629999995,4.871278286
BART,17,2021-04-25T06:00:00Z,269.3043823,96120.875,0.810179472,0.002416762,0,210,0,0.039999999,2.440448999
BART,17,2021-04-25T12:00:00Z,274.0348511,96469.08594,0.448192567,0.001885093,55,202.460083,0,0.25,1.432644725
BART,17,2021-04-25T18:00:00Z,285.8000183,96198.49219,0.268000007,0.00253858,781,234,0,0.050000001,2.378957748
BART,17,2021-04-26T00:00:00Z,280.4382019,96038.82813,0.66877526,0.004435998,350,300,0,0.680000007,1.824908614
BART,17,2021-04-26T06:00:00Z,277.2382507,95892.39844,0.772604287,0.00411098,0,313,0,1,1.9992733
BART,17,2021-04-26T12:00:00Z,278.221344,95776.97656,0.699785471,0.003992955,38,317,0,0.980000019,2.365733862
BART,17,2021-04-26T18:00:00Z,291.5,95451.61719,0.517763376,0.007144684,690,312,0,0.620000005,4.091114998
BART,17,2021-04-27T00:00:00Z,286.8023682,95381.58594,0.863072038,0.008836871,425,322,0,0.310000002,2.332547903
BART,17,2021-04-27T06:00:00Z,282.5674744,95449.42969,0.944700599,0.007297261,0,297,0,0,1.903253675
BART,17,2021-04-27T12:00:00Z,287.4045105,95439.27344,0.788402617,0.008386761,48,305,0,0.649999976,1.852372885
BART,17,2021-04-27T18:00:00Z,297.7213745,95269.5,0.523223341,0.010614398,700,342,0,0.449999988,2.797184706
BART,17,2021-04-28T00:00:00Z,289.6247559,95305.875,0.938898563,0.011556252,338,375,1.39E-04,0.860000014,2.384094715
BART,17,2021-04-28T06:00:00Z,287.5,95194.5625,0.985364318,0.010588158,0,363,2.31E-05,0.970000029,2.123940945
BART,17,2021-04-28T12:00:00Z,287.4708557,95463.16406,0.89501977,0.009566328,35,333,4.17E-05,0.589999974,3.380970955
BART,17,2021-04-28T18:00:00Z,287.8000183,95663.0625,0.627815068,0.006829022,612,311.9853516,4.63E-06,0.280000001,4.021562099
BART,17,2021-04-29T00:00:00Z,281.3999939,96070.30469,0.851341069,0.00603335,311,319.1127319,4.63E-06,0.629999995,2.094246864
BART,17,2021-04-29T06:00:00Z,278.3624878,96218.3125,0.964023352,0.005534678,0,276,0,0.910000026,1.482562423
BART,17,2021-04-29T12:00:00Z,279.7464905,96343.22656,0.864878714,0.005456987,12,309.4830322,0,0.99000001,2.664003134
BART,17,2021-04-29T18:00:00Z,281.0483093,96139.61719,0.697585046,0.00481988,199,331,4.63E-06,1,3.125136614
BART,17,2021-04-30T00:00:00Z,275.8791199,95753.96094,0.985005438,0.004770553,41,329,4.49E-04,1,3.025068998
BART,17,2021-04-30T06:00:00Z,277.7655945,95272.3125,0.990594268,0.005509479,0,331.0558472,6.11E-04,1,3.564893961
BART,17,2021-04-30T12:00:00Z,279.3999939,95166.91406,0.993841171,0.006201258,4,340,1.20E-04,1,1.442316055
BART,17,2021-04-30T18:00:00Z,289.1000061,95149.78125,0.748986304,0.008915671,227,355,4.63E-06,0.980000019,0.409139514
BART,17,2021-05-01T00:00:00Z,283.660675,95081.875,0.971969843,0.008113452,230,357,9.26E-06,0.980000019,2.109366417
BART,17,2021-05-01T06:00:00Z,281.1000061,95014.8125,0.984755754,0.006917649,0,355,5.09E-05,1,2.916044712
BART,17,2021-05-01T12:00:00Z,279.6000061,94799.30469,0.990052462,0.006287989,1,347,4.26E-04,1,2.512277842
BART,17,2021-04-15T12:00:00Z,278.0617676,94896.875,0.923000038,0.005260718,NaN,NaN,NaN,NaN,2.360453367
BART,17,2021-04-15T18:00:00Z,281.5947266,94712.85938,0.574481487,0.004179848,470,298,0,0.910000026,3.751475096
BART,17,2021-04-16T00:00:00Z,275.3790283,94628.39844,0.929176569,0.004393593,78,323.0219727,1.02E-04,1,3.187224388
BART,17,2021-04-16T06:00:00Z,272.8999939,94410.39063,0.968846381,0.003840025,0,309,2.08E-04,1,2.687652111
BART,17,2021-04-16T12:00:00Z,272.7573853,94094.5625,0.979108572,0.003853564,9,309,3.89E-04,1,4.679241657
