time,siteID,statistic,gcc_90,forecast,obs_flag,data_assimilation
2021-05-23,GRSM,sd,0.003081403760953168,1,2,0
2021-05-24,GRSM,sd,0.0033504136169811563,1,2,0
2021-05-25,GRSM,sd,0.003619423473009144,1,2,0
2021-05-26,GRSM,sd,0.003888433329037132,1,2,0
2021-05-27,GRSM,sd,0.00415744318506512,1,2,0
2021-05-28,GRSM,sd,0.0044264530410931075,1,2,0
2021-05-29,GRSM,sd,0.004695462897121095,1,2,0
2021-05-30,GRSM,sd,0.004964472753149083,1,2,0
2021-05-31,GRSM,sd,0.005233482609177071,1,2,0
2021-06-01,GRSM,sd,0.005502492465205059,1,2,0
2021-06-02,GRSM,sd,0.005771502321233047,1,2,0
2021-06-03,GRSM,sd,0.0060405121772610345,1,2,0
2021-06-04,GRSM,sd,0.006309522033289022,1,2,0
2021-06-05,GRSM,sd,0.006578531889317011,1,2,0
2021-06-06,GRSM,sd,0.006847541745344999,1,2,0
2021-06-07,GRSM,sd,0.007116551601372987,1,2,0
2021-06-08,GRSM,sd,0.007385561457400974,1,2,0
2021-06-09,GRSM,sd,0.007654571313428962,1,2,0
2021-06-10,GRSM,sd,0.007923581169456951,1,2,0
2021-06-11,GRSM,sd,0.008192591025484938,1,2,0
2021-06-12,GRSM,sd,0.008461600881512925,1,2,0
2021-06-13,GRSM,sd,0.008730610737540914,1,2,0
2021-06-14,GRSM,sd,0.008999620593568902,1,2,0
2021-06-15,GRSM,sd,0.00926863044959689,1,2,0
2021-05-13,DELA,sd,0.005834628963036162,1,2,0
2021-05-14,DELA,sd,0.00610363881906415,1,2,0
2021-05-15,DELA,sd,0.006372648675092137,1,2,0
2021-05-16,DELA,sd,0.006641658531120125,1,2,0
2021-05-17,DELA,sd,0.006910668387148113,1,2,0
2021-05-18,DELA,sd,0.007179678243176101,1,2,0
2021-05-19,DELA,sd,0.00744868809920409,1,2,0
2021-05-20,DELA,sd,0.0077176979552320765,1,2,0
2021-05-21,DELA,sd,0.007986707811260065,1,2,0
2021-05-22,DELA,sd,0.008255717667288052,1,2,0
2021-05-23,DELA,sd,0.00852472752331604,1,2,0
2021-05-24,DELA,sd,0.008793737379344028,1,2,0
2021-05-25,DELA,sd,0.009062747235372016,1,2,0
2021-05-26,DELA,sd,0.009331757091400005,1,2,0
2021-05-27,DELA,sd,0.009600766947427992,1,2,0
2021-05-28,DELA,sd,0.009869776803455979,1,2,0
2021-05-29,DELA,sd,0.010138786659483968,1,2,0
2021-05-30,DELA,sd,0.010407796515511956,1,2,0
2021-05-31,DELA,sd,0.010676806371539943,1,2,0
2021-06-01,DELA,sd,0.01094581622756793,1,2,0
2021-06-02,DELA,sd,0.011214826083595919,1,2,0
2021-06-03,DELA,sd,0.011483835939623908,1,2,0
2021-06-04,DELA,sd,0.011752845795651895,1,2,0
2021-06-05,DELA,sd,0.012021855651679883,1,2,0
2021-06-06,DELA,sd,0.01229086550770787,1,2,0
2021-06-07,DELA,sd,0.012559875363735859,1,2,0
2021-06-08,DELA,sd,0.012828885219763848,1,2,0
2021-06-09,DELA,sd,0.013097895075791835,1,2,0
2021-06-10,DELA,sd,0.013366904931819822,1,2,0
2021-06-11,DELA,sd,0.01363591478784781,1,2,0
2021-06-12,DELA,sd,0.013904924643875797,1,2,0
2021-06-13,DELA,sd,0.014173934499903786,1,2,0
2021-06-14,DELA,sd,0.014442944355931775,1,2,0
2021-06-15,DELA,sd,0.014711954211959762,1,2,0
2021-05-13,CLBJ,sd,-4.7456473390732664e-4,1,2,0
2021-05-14,CLBJ,sd,-2.0555487787933882e-4,1,2,0
2021-05-15,CLBJ,sd,6.3454978148649e-5,1,2,0
2021-05-16,CLBJ,sd,3.324648341766368e-4,1,2,0
2021-05-17,CLBJ,sd,6.014746902046246e-4,1,2,0
2021-05-18,CLBJ,sd,8.704845462326129e-4,1,2,0
2021-05-19,CLBJ,sd,0.0011394944022606007,1,2,0
2021-05-20,CLBJ,sd,0.0014085042582885885,1,2,0
2021-05-21,CLBJ,sd,0.0016775141143165763,1,2,0
2021-05-22,CLBJ,sd,0.0019465239703445642,1,2,0
2021-05-23,CLBJ,sd,0.002215533826372552,1,2,0
2021-05-24,CLBJ,sd,0.0024845436824005402,1,2,0
2021-05-25,CLBJ,sd,0.002753553538428528,1,2,0
2021-05-26,CLBJ,sd,0.003022563394456516,1,2,0
2021-05-27,CLBJ,sd,0.0032915732504845037,1,2,0
2021-05-28,CLBJ,sd,0.0035605831065124915,1,2,0
2021-05-29,CLBJ,sd,0.0038295929625404793,1,2,0
2021-05-30,CLBJ,sd,0.004098602818568467,1,2,0
2021-05-31,CLBJ,sd,0.004367612674596455,1,2,0
2021-06-01,CLBJ,sd,0.004636622530624443,1,2,0
2021-06-02,CLBJ,sd,0.004905632386652431,1,2,0
2021-06-03,CLBJ,sd,0.005174642242680418,1,2,0
2021-06-04,CLBJ,sd,0.005443652098708406,1,2,0
2021-06-05,CLBJ,sd,0.005712661954736395,1,2,0
2021-06-06,CLBJ,sd,0.005981671810764383,1,2,0
2021-06-07,CLBJ,sd,0.006250681666792371,1,2,0
2021-06-08,CLBJ,sd,0.006519691522820358,1,2,0
2021-06-09,CLBJ,sd,0.006788701378848346,1,2,0
2021-06-10,CLBJ,sd,0.007057711234876334,1,2,0
2021-06-11,CLBJ,sd,0.007326721090904322,1,2,0
2021-06-12,CLBJ,sd,0.007595730946932309,1,2,0
2021-06-13,CLBJ,sd,0.007864740802960297,1,2,0
2021-06-14,CLBJ,sd,0.008133750658988286,1,2,0
2021-06-15,CLBJ,sd,0.008402760515016273,1,2,0
