"","time","gcc_90","day","model_results"
"559",2018-09-10,0.41749,253,0.417396795530454
"560",2018-09-11,0.4194,254,0.417187869108819
"561",2018-09-12,0.42061,255,0.416979047264532
"562",2018-09-13,0.41792,256,0.416770329945246
"563",2018-09-14,0.41922,257,0.416561717098642
"564",2018-09-15,0.42376,258,0.416353208672427
"565",2018-09-16,0.40419,259,0.416144804614333
"566",2018-09-17,0.42186,260,0.415936504872119
"567",2018-09-18,0.42048,261,0.41572830939357
"568",2018-09-19,0.4155,262,0.415520218126498
"569",2018-09-20,0.41677,263,0.41531223101874
"570",2018-09-21,0.41222,264,0.415104348018159
"571",2018-09-22,0.41397,265,0.414896569072644
"572",2018-09-23,0.41483,266,0.414688894130112
"573",2018-09-24,0.41572,267,0.414481323138504
"574",2018-09-25,0.4195,268,0.414273856045788
"575",2018-09-26,0.41545,269,0.414066492799958
"576",2018-09-27,0.41834,270,0.413859233349033
"577",2018-09-28,0.41497,271,0.413652077641059
"578",2018-09-29,0.41197,272,0.413445025624109
"579",2018-09-30,0.41507,273,0.413238077246279
"580",2018-10-01,0.41866,274,0.413031232455695
"581",2018-10-02,0.41445,275,0.412824491200504
"582",2018-10-03,0.41643,276,0.412617853428885
"583",2018-10-04,0.41303,277,0.412411319089037
"584",2018-10-05,0.41016,278,0.412204888129189
"585",2018-10-06,0.41232,279,0.411998560497594
"586",2018-10-07,0.41342,280,0.411792336142531
"587",2018-10-08,0.41331,281,0.411586215012307
"588",2018-10-09,0.41337,282,0.411380197055252
"589",2018-10-10,0.417,283,0.411174282219722
"590",2018-10-11,0.42397,284,0.410968470454102
"591",2018-10-12,0.40755,285,0.4107627617068
"592",2018-10-13,0.41015,286,0.410557155926249
"593",2018-10-14,0.41483,287,0.410351653060912
"594",2018-10-15,0.40904,288,0.410146253059274
"595",2018-10-16,0.40311,289,0.409940955869846
"596",2018-10-17,0.40898,290,0.409735761441167
"597",2018-10-18,0.4009,291,0.406389026449887
"598",2018-10-19,0.40044,292,0.403058220830023
"599",2018-10-20,0.40607,293,0.399743401453653
"600",2018-10-21,0.39355,294,0.396444623382174
"601",2018-10-22,0.39837,295,0.393161939874914
"602",2018-10-23,0.3959,296,0.389895402397921
"603",2018-10-24,0.38656,297,0.386645060632928
"604",2018-10-25,0.39009,298,0.383410962486506
"605",2018-10-26,0.38973,299,0.380193154099383
"606",2018-10-27,0.3903,300,0.376991679855929
"607",2018-10-28,0.38697,301,0.373806582393824
"608",2018-10-29,0.37062,302,0.370637902613872
"609",2018-10-30,0.36455,303,0.367485679689991
"610",2018-10-31,0.36551,304,0.364349951079357
"611",2018-11-01,0.35583,305,0.361230752532696
"612",2018-11-02,0.34647,306,0.358128118104744
"613",2018-11-03,0.34655,307,0.355042080164843
"614",2018-11-04,0.338,308,0.351972669407688
"615",2018-11-05,0.33601,309,0.348919914864217
"616",2018-11-06,0.33946,310,0.345883843912644
"617",2018-11-07,0.33413,311,0.345998328565103
"618",2018-11-08,0.33288,312,0.346112793180241
"619",2018-11-09,0.34992,313,0.346227237761564
"620",2018-11-10,0.33306,314,0.34634166231258
"621",2018-11-11,0.33713,315,0.346456066836793
"622",2018-11-12,0.34753,316,0.346570451337708
"623",2018-11-13,0.35001,317,0.346684815818831
"624",2018-11-14,0.35032,318,0.346799160283666
"625",2018-11-15,0.34021,319,0.346913484735714
"626",2018-11-16,0.33849,320,0.34702778917848
"627",2018-11-17,0.33904,321,0.347142073615465
"628",2018-11-18,0.34089,322,0.347256338050171
"629",2018-11-19,0.34225,323,0.347370582486099
"630",2018-11-20,0.34175,324,0.347484806926748
"631",2018-11-21,0.3398,325,0.347599011375618
"632",2018-11-22,0.34028,326,0.347713195836209
"633",2018-11-23,0.34194,327,0.347827360312019
"634",2018-11-24,0.35191,328,0.347941504806545
"635",2018-11-25,0.34541,329,0.348055629323285
"636",2018-11-26,0.34601,330,0.348169733865735
"637",2018-11-27,0.34567,331,0.348283818437392
"638",2018-11-28,0.34462,332,0.348397883041749
"639",2018-11-29,0.34775,333,0.348511927682303
"640",2018-11-30,0.35027,334,0.348625952362548
"641",2018-12-01,0.35026,335,0.348739957085976
"642",2018-12-02,0.35167,336,0.348853941856081
"643",2018-12-03,0.34828,337,0.348967906676355
"644",2018-12-04,0.34723,338,0.349081851550289
"645",2018-12-05,0.34692,339,0.349195776481375
"646",2018-12-06,0.34676,340,0.349309681473104
"647",2018-12-07,0.34798,341,0.349423566528964
"648",2018-12-08,0.34896,342,0.349537431652445
"649",2018-12-09,0.35131,343,0.349651276847036
"650",2018-12-10,0.35136,344,0.349765102116225
"651",2018-12-11,0.34635,345,0.349878907463499
"652",2018-12-12,0.34739,346,0.349992692892345
"653",2018-12-13,0.34781,347,0.350106458406249
"654",2018-12-14,0.35053,348,0.350220204008696
"655",2018-12-15,0.35139,349,0.350333929703172
"656",2018-12-16,0.34849,350,0.350447635493161
"657",2018-12-17,0.3464,351,0.350561321382146
"658",2018-12-18,0.34648,352,0.350674987373612
"659",2018-12-19,0.34729,353,0.350788633471039
"660",2018-12-20,0.34882,354,0.35090225967791
"661",2018-12-21,0.35004,355,0.351015865997707
"662",2018-12-22,0.34784,356,0.35112945243391
"663",2018-12-23,0.34901,357,0.351243018989999
"664",2018-12-24,0.34721,358,0.351356565669454
"665",2018-12-25,0.3478,359,0.351470092475753
"666",2018-12-26,0.34605,360,0.351583599412375
"667",2018-12-27,0.34878,361,0.351697086482797
"668",2018-12-28,0.35002,362,0.351810553690496
"669",2018-12-29,0.34914,363,0.351924001038949
"670",2018-12-30,0.3504,364,0.352037428531632
"671",2018-12-31,0.34969,365,0.352150836172019
"672",2019-01-01,0.35077,1,0.352264223963586
"673",2019-01-02,0.3496,2,0.352377591909806
"674",2019-01-03,0.35182,3,0.352490940014152
"675",2019-01-04,0.35122,4,0.352604268280098
"676",2019-01-05,0.34721,5,0.352717576711116
"677",2019-01-06,0.34761,6,0.352830865310676
"678",2019-01-07,0.34754,7,0.352944134082251
"679",2019-01-08,0.34875,8,0.35305738302931
"680",2019-01-09,0.34593,9,0.353170612155323
"681",2019-01-10,0.34546,10,0.35328382146376
"682",2019-01-11,0.34704,11,0.353397010958088
"683",2019-01-12,0.3486,12,0.353510180641775
"684",2019-01-13,0.35081,13,0.35362333051829
"685",2019-01-14,0.3511,14,0.353736460591099
"686",2019-01-15,0.34993,15,0.353849570863667
"687",2019-01-16,0.34977,16,0.35396266133946
"688",2019-01-17,0.35015,17,0.354075732021943
"689",2019-01-18,0.35007,18,0.354188782914581
"690",2019-01-19,0.34952,19,0.354301814020836
"691",2019-01-20,0.34849,20,0.354414825344173
"692",2019-01-21,0.34565,21,0.354527816888053
"693",2019-01-22,0.34631,22,0.354640788655939
"694",2019-01-23,0.34886,23,0.354753740651291
"695",2019-01-24,0.3492,24,0.35486667287757
"696",2019-01-25,0.34555,25,0.354979585338236
"697",2019-01-26,0.34671,26,0.355092478036749
"698",2019-01-27,0.34665,27,0.355205350976567
"699",2019-01-28,0.34622,28,0.355318204161149
"700",2019-01-29,0.35003,29,0.355431037593952
"701",2019-01-30,0.34771,30,0.355543851278434
"702",2019-01-31,0.34654,31,0.35565664521805
"703",2019-02-01,0.34787,32,0.355769419416256
"704",2019-02-02,0.3477,33,0.355882173876508
"705",2019-02-03,0.34872,34,0.35599490860226
"706",2019-02-04,0.34908,35,0.356107623596966
"707",2019-02-05,0.3496,36,0.356220318864079
"708",2019-02-06,0.3506,37,0.356332994407053
"709",2019-02-07,0.34771,38,0.356445650229339
"710",2019-02-08,0.34753,39,0.35655828633439
"711",2019-02-09,0.34671,40,0.356670902725655
"712",2019-02-10,0.34925,41,0.356783499406585
"713",2019-02-11,0.35084,42,0.35689607638063
"714",2019-02-12,0.35232,43,0.357008633651239
"715",2019-02-13,0.34588,44,0.357121171221861
"716",2019-02-14,0.34718,45,0.357233689095944
"717",2019-02-15,0.34883,46,0.357346187276934
"718",2019-02-16,0.35168,47,0.357458665768279
"719",2019-02-17,0.35148,48,0.357571124573425
"720",2019-02-18,0.34863,49,0.357683563695817
"721",2019-02-19,0.35026,50,0.3577959831389
"722",2019-02-20,0.35392,51,0.357908382906119
"723",2019-02-21,0.35477,52,0.358020763000917
"724",2019-02-22,0.3528,53,0.358133123426737
"725",2019-02-23,0.3544,54,0.358245464187022
"726",2019-02-24,0.34738,55,0.358357785285213
"727",2019-02-25,0.34673,56,0.358470086724753
"728",2019-02-26,0.34857,57,0.358582368509081
"729",2019-02-27,0.34924,58,0.358694630641638
"730",2019-02-28,0.34966,59,0.358806873125864
"731",2019-03-01,0.35202,60,0.358919095965196
"732",2019-03-02,0.34986,61,0.359031299163074
"733",2019-03-03,0.35266,62,0.359143482722935
"734",2019-03-04,0.35035,63,0.359255646648216
"735",2019-03-05,0.34712,64,0.359367790942354
"736",2019-03-06,0.34604,65,0.359479915608785
"737",2019-03-07,0.34839,66,0.359592020650943
"738",2019-03-08,0.35324,67,0.359704106072264
"739",2019-03-09,0.35196,68,0.359816171876181
"740",2019-03-10,0.3482,69,0.359928218066129
"741",2019-03-11,0.35017,70,0.360040244645539
"742",2019-03-12,0.34663,71,0.360152251617845
"743",2019-03-14,0.34952,73,0.360264238986477
"744",2019-03-15,0.34999,74,0.360376206754868
"745",2019-03-16,0.34723,75,0.360488154926447
"746",2019-03-17,0.34636,76,0.360600083504644
"747",2019-03-18,0.34679,77,0.360711992492889
"748",2019-03-19,0.34633,78,0.36082388189461
"749",2019-03-20,0.34674,79,0.360935751713236
"750",2019-03-21,0.35062,80,0.361047601952193
"751",2019-03-22,0.34642,81,0.361159432614909
"752",2019-03-23,0.34786,82,0.361271243704809
"753",2019-03-24,0.34929,83,0.361383035225321
"754",2019-03-25,0.35146,84,0.361494807179868
"755",2019-03-26,0.3508,85,0.361606559571875
"756",2019-03-27,0.3485,86,0.361718292404766
"757",2019-03-28,0.34791,87,0.361830005681965
"758",2019-03-29,0.35212,88,0.361941699406894
"759",2019-03-30,0.34969,89,0.362053373582974
"760",2019-03-31,0.3513,90,0.362165028213628
"761",2019-04-01,0.35126,91,0.362276663302277
"762",2019-04-02,0.35119,92,0.36238827885234
"763",2019-04-03,0.35307,93,0.362499874867237
"764",2019-04-04,0.35344,94,0.362611451350388
"765",2019-04-05,0.354,95,0.362723008305211
"766",2019-04-06,0.3547,96,0.362834545735124
"767",2019-04-07,0.35862,97,0.362946063643544
"768",2019-04-08,0.36656,98,0.363057562033887
"769",2019-04-09,0.36813,99,0.363169040909571
"770",2019-04-10,0.36963,100,0.36328050027401
"771",2019-04-11,0.37568,101,0.366030227726648
"772",2019-04-12,0.38413,102,0.368795187697508
"773",2019-04-13,0.39027,103,0.37157507795385
"774",2019-04-14,0.39824,104,0.374369595652974
"775",2019-04-15,0.3941,105,0.377178437396649
"776",2019-04-16,0.39783,106,0.380001299285424
"777",2019-04-17,0.4014,107,0.382837876972818
"778",2019-04-18,0.41041,108,0.385687865719356
"779",2019-04-19,0.41941,109,0.388550960446458
"780",2019-04-20,0.41003,110,0.39142685579015
"781",2019-04-21,0.41381,111,0.394315246154601
"782",2019-04-22,0.41689,112,0.397215825765459
"783",2019-04-23,0.42041,113,0.400128288722981
"784",2019-04-24,0.42331,114,0.403052329054942
"785",2019-05-02,0.44423,122,0.406166311917139
"786",2019-05-03,0.44923,123,0.409289441961067
"787",2019-05-04,0.44883,124,0.412421404391094
"788",2019-05-05,0.44848,125,0.415561884920752
"789",2019-05-06,0.44274,126,0.418710569823832
"790",2019-05-07,0.44385,127,0.421867145985091
"791",2019-05-08,0.44842,128,0.425031300950575
"792",2019-05-09,0.44801,129,0.428202722977515
"793",2019-05-10,0.44646,130,0.43138110108382
"794",2019-05-11,0.44617,131,0.431165174869783
"795",2019-05-12,0.44772,132,0.430949356736813
"796",2019-05-13,0.4403,133,0.430733646630811
"797",2019-05-14,0.44092,134,0.430518044497704
"798",2019-05-15,0.44305,135,0.430302550283448
"799",2019-05-16,0.4365,136,0.430087163934023
"800",2019-05-17,0.44144,137,0.429871885395438
"801",2019-05-18,0.44277,138,0.429656714613729
"802",2019-05-19,0.4329,139,0.429441651534959
"803",2019-05-20,0.43708,140,0.429226696105218
"804",2019-05-21,0.43313,141,0.429011848270621
"805",2019-05-22,0.4324,142,0.428797107977313
"806",2019-05-23,0.43495,143,0.428582475171464
"807",2019-05-24,0.43533,144,0.428367949799272
"808",2019-05-25,0.42649,145,0.428153531806962
"809",2019-05-26,0.42765,146,0.427939221140784
"810",2019-05-27,0.43195,147,0.427725017747017
"811",2019-05-28,0.43003,148,0.427510921571966
"812",2019-05-29,0.42557,149,0.427296932561964
"813",2019-05-30,0.42753,150,0.427083050663369
"814",2019-05-31,0.42694,151,0.426869275822566
"815",2019-06-01,0.42543,152,0.42665560798597
"816",2019-06-02,0.42582,153,0.426442047100018
"817",2019-06-03,0.42408,154,0.426228593111178
"818",2019-06-04,0.4266,155,0.426015245965942
"819",2019-06-05,0.42324,156,0.42580200561083
"820",2019-06-06,0.43211,157,0.425588871992389
"821",2019-06-07,0.43057,158,0.425375845057192
"822",2019-06-08,0.4296,159,0.425162924751839
"823",2019-06-09,0.43457,160,0.424950111022957
"824",2019-06-10,0.4328,161,0.4247374038172
"825",2019-06-11,0.42373,162,0.424524803081248
"826",2019-06-12,0.42794,163,0.424312308761808
"827",2019-06-13,0.42278,164,0.424099920805612
"828",2019-06-14,0.41874,165,0.423887639159423
"829",2019-06-15,0.42407,166,0.423675463770026
"830",2019-06-16,0.42227,167,0.423463394584235
"831",2019-06-17,0.4308,168,0.42325143154889
"832",2019-06-18,0.42583,169,0.423039574610859
"833",2019-06-19,0.42883,170,0.422827823717034
"834",2019-06-20,0.42959,171,0.422616178814335
"835",2019-06-21,0.42007,172,0.42240463984971
"836",2019-06-22,0.42684,173,0.42219320677013
"837",2019-06-23,0.42048,174,0.421981879522596
"838",2019-06-24,0.42241,175,0.421770658054134
"839",2019-06-25,0.42332,176,0.421559542311797
"840",2019-06-26,0.42381,177,0.421348532242663
"841",2019-06-27,0.42192,178,0.421137627793838
"842",2019-06-28,0.42587,179,0.420926828912455
"843",2019-06-29,0.42175,180,0.420716135545672
"844",2019-06-30,0.41932,181,0.420505547640675
"845",2019-07-01,0.42091,182,0.420295065144674
"846",2019-07-02,0.42071,183,0.420084688004907
"847",2019-07-03,0.42056,184,0.41987441616864
"848",2019-07-04,0.42002,185,0.419664249583162
"849",2019-07-05,0.41552,186,0.419454188195791
"850",2019-07-06,0.4208,187,0.41924423195387
"851",2019-07-07,0.42641,188,0.419034380804769
"852",2019-07-08,0.42173,189,0.418824634695885
"853",2019-07-09,0.41978,190,0.418614993574639
"854",2019-07-10,0.42216,191,0.418405457388481
"855",2019-07-11,0.42234,192,0.418196026084885
"856",2019-07-12,0.4209,193,0.417986699611353
"857",2019-07-13,0.42633,194,0.417777477915414
"858",2019-07-14,0.42309,195,0.41756836094462
"859",2019-07-15,0.4235,196,0.417359348646552
"860",2019-07-16,0.41593,197,0.417150440968817
"861",2019-07-17,0.42551,198,0.416941637859046
"862",2019-07-18,0.42091,199,0.4167329392649
"863",2019-07-19,0.41631,200,0.416524345134063
"864",2019-07-20,0.4112,201,0.416315855414246
"865",2019-07-21,0.41756,202,0.416107470053187
"866",2019-07-22,0.42196,203,0.41589918899865
"867",2019-07-23,0.41814,204,0.415691012198423
"868",2019-07-24,0.4161,205,0.415482939600324
"869",2019-07-25,0.41623,206,0.415274971152194
"870",2019-07-26,0.41746,207,0.415067106801901
"871",2019-07-27,0.40718,208,0.41485934649734
"872",2019-07-28,0.41606,209,0.41465169018643
"873",2019-07-29,0.41865,210,0.414444137817119
"874",2019-07-30,0.41759,211,0.414236689337378
"875",2019-07-31,0.41998,212,0.414029344695206
"876",2019-08-01,0.4198,213,0.413822103838627
"877",2019-08-02,0.41882,214,0.413614966715693
"878",2019-08-03,0.41504,215,0.413407933274478
"879",2019-08-04,0.4129,216,0.413201003463087
"880",2019-08-05,0.41528,217,0.412994177229648
"881",2019-08-06,0.41505,218,0.412787454522314
"882",2019-08-07,0.41496,219,0.412580835289266
"883",2019-08-14,0.41765,226,0.412374319478711
"884",2019-08-15,0.41602,227,0.412167907038881
"885",2019-08-16,0.41215,228,0.411961597918034
"886",2019-08-17,0.41274,229,0.411755392064454
"887",2019-08-18,0.41437,230,0.411549289426451
"888",2019-08-19,0.41446,231,0.411343289952361
"889",2019-08-20,0.41329,232,0.411137393590546
"890",2019-08-21,0.41441,233,0.410931600289393
"891",2019-08-22,0.4115,234,0.410725909997315
"892",2019-08-23,0.41735,235,0.410520322662751
"893",2019-08-24,0.41585,236,0.410314838234168
"894",2019-08-25,0.42041,237,0.410109456660054
"895",2019-08-26,0.42084,238,0.409904177888928
"896",2019-08-27,0.41804,239,0.409699001869331
"897",2019-08-28,0.41383,240,0.409493928549832
"898",2019-08-29,0.40995,241,0.409288957879024
"899",2019-08-30,0.40976,242,0.409084089805527
"900",2019-08-31,0.41044,243,0.408879324277986
"901",2019-09-01,0.41067,244,0.408674661245072
"902",2019-09-02,0.41178,245,0.408470100655482
"903",2019-09-03,0.41094,246,0.408265642457938
"904",2019-09-04,0.41142,247,0.408061286601189
"905",2019-09-05,0.41638,248,0.407857033034007
"906",2019-09-06,0.40875,249,0.407652881705193
"907",2019-09-07,0.40986,250,0.407448832563571
"908",2019-09-08,0.40911,251,0.407244885557992
"909",2019-09-09,0.41088,252,0.407041040637332
"910",2019-09-10,0.41075,253,0.406837297750493
"911",2019-09-11,0.41105,254,0.406633656846402
"912",2019-09-12,0.4104,255,0.406430117874012
"913",2019-09-13,0.41266,256,0.406226680782302
"914",2019-09-14,0.41262,257,0.406023345520275
"915",2019-09-15,0.40851,258,0.405820112036961
"916",2019-09-16,0.4082,259,0.405616980281416
"917",2019-09-17,0.40831,260,0.405413950202719
"918",2019-09-18,0.40912,261,0.405211021749976
"919",2019-09-19,0.41351,262,0.40500819487232
"920",2019-09-20,0.41301,263,0.404805469518907
"921",2019-09-21,0.41264,264,0.40460284563892
"922",2019-09-22,0.40637,265,0.404400323181566
"923",2019-09-23,0.41481,266,0.404197902096078
"924",2019-09-24,0.40632,267,0.403995582331717
"925",2019-09-25,0.40292,268,0.403793363837764
"926",2019-09-26,0.41518,269,0.403591246563531
"927",2019-09-27,0.40855,270,0.403389230458351
"928",2019-09-28,0.41055,271,0.403187315471585
"929",2019-09-29,0.40746,272,0.402985501552619
"930",2019-09-30,0.41066,273,0.402783788650863
"931",2019-10-01,0.40646,274,0.402582176715754
"932",2019-10-02,0.40633,275,0.402380665696753
"933",2019-10-03,0.40349,276,0.402179255543347
"934",2019-10-04,0.40835,277,0.401977946205048
"935",2019-10-05,0.40829,278,0.401776737631393
"936",2019-10-06,0.41082,279,0.401575629771946
"937",2019-10-07,0.41052,280,0.401374622576293
"938",2019-10-08,0.40777,281,0.401173715994049
"939",2019-10-09,0.40883,282,0.400972909974851
"940",2019-10-10,0.41127,283,0.400772204468363
"941",2019-10-11,0.40521,284,0.400571599424273
"942",2019-10-12,0.4065,285,0.400371094792296
"943",2019-10-13,0.40486,286,0.400170690522171
"944",2019-10-14,0.39825,287,0.399970386563662
"945",2019-10-15,0.40139,288,0.399770182866558
"946",2019-10-16,0.40804,289,0.399570079380674
"947",2019-10-17,0.39691,290,0.399370076055849
"948",2019-10-18,0.39626,291,0.39610800831906
"949",2019-10-19,0.4003,292,0.392861466965057
"950",2019-10-20,0.39871,293,0.389630507427144
"951",2019-10-21,0.39888,294,0.386415183373749
"952",2019-10-22,0.39569,295,0.383215546716821
"953",2019-10-23,0.38466,296,0.380031647620394
"954",2019-10-24,0.38147,297,0.376863534509332
"955",2019-10-25,0.38768,298,0.373711254078243
"956",2019-10-26,0.3889,299,0.370574851300564
"957",2019-10-27,0.37612,300,0.36745436943781
"958",2019-10-28,0.36537,301,0.364349850048992
"959",2019-10-29,0.36338,302,0.361261333000187
"960",2019-10-30,0.36283,303,0.358188856474274
"961",2019-10-31,0.3638,304,0.355132456980817
"962",2019-11-01,0.35412,305,0.352092169366108
"963",2019-11-02,0.35335,306,0.349068026823348
"964",2019-11-03,0.3485,307,0.346060060902983
"965",2019-11-04,0.35144,308,0.343068301523181
"966",2019-11-05,0.3523,309,0.340092776980443
"967",2019-11-06,0.34531,310,0.337133513960355
"968",2019-11-07,0.35214,311,0.337249530112188
"969",2019-11-08,0.34483,312,0.337365525958653
"970",2019-11-09,0.34428,313,0.337481501503306
"971",2019-11-10,0.33915,314,0.337597456749698
"972",2019-11-11,0.33742,315,0.337713391701382
"973",2019-11-12,0.34731,316,0.337829306361911
"974",2019-11-13,0.34176,317,0.337945200734836
"975",2019-11-14,0.34009,318,0.338061074823708
"976",2019-11-15,0.33383,319,0.338176928632076
"977",2019-11-16,0.33637,320,0.33829276216349
"978",2019-11-17,0.33242,321,0.3384085754215
"979",2019-11-18,0.33569,322,0.338524368409654
"980",2019-11-19,0.33512,323,0.338640141131498
"981",2019-11-20,0.33386,324,0.338755893590581
"982",2019-11-21,0.3361,325,0.338871625790449
"983",2019-11-22,0.34445,326,0.338987337734647
"984",2019-11-23,0.3494,327,0.339103029426721
"985",2019-11-24,0.34004,328,0.339218700870215
"986",2019-11-25,0.33844,329,0.339334352068673
"987",2019-11-26,0.34132,330,0.339449983025639
"988",2019-11-27,0.34792,331,0.339565593744655
"989",2019-11-28,0.34469,332,0.339681184229263
"990",2019-11-29,0.34734,333,0.339796754483005
"991",2019-11-30,0.35034,334,0.339912304509421
"992",2019-12-01,0.34911,335,0.340027834312053
"993",2019-12-02,0.34878,336,0.340143343894438
"994",2019-12-03,0.3472,337,0.340258833260118
"995",2019-12-04,0.34561,338,0.340374302412629
"996",2019-12-05,0.34584,339,0.340489751355509
"997",2019-12-06,0.34837,340,0.340605180092297
"998",2019-12-07,0.34545,341,0.340720588626527
"999",2019-12-08,0.34602,342,0.340835976961736
"1000",2019-12-09,0.34914,343,0.34095134510146
"1001",2019-12-10,0.35247,344,0.341066693049233
"1002",2019-12-11,0.3476,345,0.341182020808589
"1003",2019-12-12,0.34571,346,0.341297328383061
"1004",2019-12-13,0.34947,347,0.341412615776183
"1005",2019-12-14,0.34858,348,0.341527882991485
"1006",2019-12-15,0.3462,349,0.341643130032501
"1007",2019-12-16,0.34895,350,0.341758356902761
"1008",2019-12-17,0.35174,351,0.341873563605795
"1009",2019-12-18,0.3457,352,0.341988750145133
"1010",2019-12-19,0.34556,353,0.342103916524304
"1011",2019-12-20,0.34656,354,0.342219062746836
"1012",2019-12-21,0.34738,355,0.342334188816258
"1013",2019-12-22,0.34843,356,0.342449294736097
"1014",2019-12-23,0.35122,357,0.342564380509878
"1015",2019-12-24,0.34694,358,0.342679446141129
"1016",2019-12-25,0.34656,359,0.342794491633375
"1017",2019-12-26,0.34663,360,0.342909516990139
"1018",2019-12-27,0.3482,361,0.343024522214948
"1019",2019-12-29,0.34798,363,0.343139507311323
"1020",2019-12-30,0.34635,364,0.343254472282788
"1021",2019-12-31,0.34573,365,0.343369417132866
"1022",2020-01-01,0.34652,1,0.343484341865077
"1023",2020-01-02,0.34856,2,0.343599246482944
"1024",2020-01-03,0.35295,3,0.343714130989986
"1025",2020-01-04,0.34931,4,0.343828995389723
"1026",2020-01-05,0.34685,5,0.343943839685675
"1027",2020-01-06,0.34609,6,0.34405866388136
"1028",2020-01-07,0.34752,7,0.344173467980296
"1029",2020-01-08,0.3464,8,0.344288251986001
"1030",2020-01-09,0.34721,9,0.34440301590199
"1031",2020-01-10,0.34984,10,0.344517759731781
"1032",2020-01-11,0.34947,11,0.344632483478889
"1033",2020-01-12,0.34654,12,0.344747187146829
"1034",2020-01-13,0.34869,13,0.344861870739115
"1035",2020-01-14,0.35136,14,0.344976534259261
"1036",2020-01-15,0.35177,15,0.345091177710779
"1037",2020-01-16,0.34957,16,0.345205801097183
"1038",2020-01-17,0.34801,17,0.345320404421984
"1039",2020-01-18,0.34858,18,0.345434987688693
"1040",2020-01-19,0.34842,19,0.345549550900822
"1041",2020-01-20,0.34892,20,0.345664094061879
"1042",2020-01-21,0.34827,21,0.345778617175374
"1043",2020-01-22,0.3469,22,0.345893120244817
"1044",2020-01-23,0.34853,23,0.346007603273715
"1045",2020-01-24,0.35006,24,0.346122066265575
"1046",2020-01-25,0.34797,25,0.346236509223906
"1047",2020-01-26,0.34799,26,0.346350932152212
"1048",2020-01-27,0.34978,27,0.346465335054
"1049",2020-01-28,0.34734,28,0.346579717932775
"1050",2020-01-29,0.3482,29,0.346694080792041
"1051",2020-01-30,0.3482,30,0.346808423635302
"1052",2020-01-31,0.34779,31,0.346922746466061
"1053",2020-02-01,0.34862,32,0.347037049287821
"1054",2020-02-02,0.34664,33,0.347151332104084
"1055",2020-02-03,0.34881,34,0.347265594918352
"1056",2020-02-04,0.3504,35,0.347379837734125
"1057",2020-02-05,0.35434,36,0.347494060554903
"1058",2020-02-06,0.35608,37,0.347608263384186
"1059",2020-02-07,0.35053,38,0.347722446225473
"1060",2020-02-08,0.35175,39,0.347836609082262
"1061",2020-02-09,0.34723,40,0.347950751958051
"1062",2020-02-10,0.35156,41,0.348064874856336
"1063",2020-02-11,0.35278,42,0.348178977780616
"1064",2020-02-12,0.35272,43,0.348293060734385
"1065",2020-02-13,0.35195,44,0.348407123721138
"1066",2020-02-14,0.34837,45,0.348521166744371
"1067",2020-02-15,0.34572,46,0.348635189807577
"1068",2020-02-16,0.34856,47,0.34874919291425
"1069",2020-02-17,0.3491,48,0.348863176067883
"1070",2020-02-18,0.35235,49,0.348977139271967
"1071",2020-02-19,0.35065,50,0.349091082529995
"1072",2020-02-20,0.35399,51,0.349205005845458
"1073",2020-02-21,0.35054,52,0.349318909221845
"1074",2020-02-22,0.34662,53,0.349432792662647
"1075",2020-02-23,0.34877,54,0.349546656171353
"1076",2020-02-24,0.35105,55,0.349660499751452
"1077",2020-02-25,0.35041,56,0.34977432340643
"1078",2020-02-26,0.34946,57,0.349888127139776
"1079",2020-02-27,0.34708,58,0.350001910954977
"1080",2020-02-28,0.34861,59,0.350115674855518
"1081",2020-02-29,0.34636,60,0.350229418844885
"1082",2020-03-01,0.34851,61,0.350343142926563
"1083",2020-03-02,0.34952,62,0.350456847104036
"1084",2020-03-03,0.35436,63,0.350570531380788
"1085",2020-03-04,0.34827,64,0.350684195760301
"1086",2020-03-05,0.34903,65,0.350797840246059
"1087",2020-03-06,0.34823,66,0.350911464841544
"1088",2020-03-07,0.346,67,0.351025069550235
"1089",2020-03-08,0.34721,68,0.351138654375615
"1090",2020-03-09,0.34846,69,0.351252219321163
"1091",2020-03-10,0.34924,70,0.351365764390358
"1092",2020-03-11,0.34887,71,0.35147928958668
"1093",2020-03-12,0.3496,72,0.351592794913605
"1094",2020-03-13,0.35277,73,0.351706280374613
"1095",2020-03-14,0.34975,74,0.35181974597318
"1096",2020-03-15,0.35136,75,0.351933191712782
"1097",2020-03-16,0.35007,76,0.352046617596896
"1098",2020-03-17,0.35102,77,0.352160023628996
"1099",2020-03-19,0.35088,79,0.352273409812556
"1100",2020-03-20,0.35329,80,0.352386776151051
"1101",2020-03-21,0.35226,81,0.352500122647954
"1102",2020-03-22,0.35053,82,0.352613449306738
"1103",2020-03-23,0.35303,83,0.352726756130875
"1104",2020-03-24,0.35408,84,0.352840043123836
"1105",2020-03-25,0.35195,85,0.352953310289093
"1106",2020-03-26,0.35114,86,0.353066557630114
"1107",2020-03-27,0.35378,87,0.353179785150372
"1108",2020-03-28,0.35732,88,0.353292992853333
"1109",2020-03-29,0.36043,89,0.353406180742467
"1110",2020-03-30,0.36029,90,0.353519348821242
"1111",2020-03-31,0.36504,91,0.353632497093124
"1112",2020-04-01,0.36202,92,0.353745625561581
